"2023-11-21T22:05:42.574706+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58460 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.584815+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58463 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.588200+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58464 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.603340+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58465 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.614040+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58462 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.630070+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58461 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.721008+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58461 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.751035+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58461 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.786732+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58461 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.790130+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58462 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.825220+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58462 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.838085+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58462 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.852775+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58460 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.865545+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58464 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.867951+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58465 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.881819+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58460 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.885819+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58461 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.885810+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58462 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.890305+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58464 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.891605+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58460 -> 192.168.123.185:9000"
"2023-11-21T22:05:42.942879+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:58463 -> 192.168.123.185:9000"
"2023-11-22T02:44:44.600915+0200 | 1:2200075:2 | SURICATA UDPv4 invalid checksum | Generic Protocol Command Decode | 192.168.123.235:59727 -> 255.255.255.255:6667"
"2023-11-22T02:45:34.673836+0200 | 1:2200075:2 | SURICATA UDPv4 invalid checksum | Generic Protocol Command Decode | 192.168.123.235:59727 -> 255.255.255.255:6667"
"2023-11-22T05:16:55.020781+0200 | 1:2200075:2 | SURICATA UDPv4 invalid checksum | Generic Protocol Command Decode | 192.168.123.235:59727 -> 255.255.255.255:6667"
"2023-11-22T07:19:44.973838+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:42412 -> 151.101.246.132:80"
"2023-11-22T07:19:45.016670+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:42412 -> 151.101.246.132:80"
"2023-11-22T07:19:45.076154+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:42412 -> 151.101.246.132:80"
"2023-11-22T07:19:45.306056+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:59190 -> 46.235.230.122:80"
"2023-11-22T09:16:42.103349+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52466 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.115094+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52469 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.115089+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52467 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.118632+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52468 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.115080+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52466 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.115098+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52470 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.118652+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52471 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.165474+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52467 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.165469+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52466 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.167480+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52469 -> 192.168.123.185:9000"
"2023-11-22T09:16:42.209561+0200 | 1:2221034:1 | SURICATA HTTP Request unrecognized authorization method | Generic Protocol Command Decode | 192.168.123.148:52467 -> 192.168.123.185:9000"
"2023-11-23T07:19:44.984550+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:41426 -> 151.101.246.132:80"
"2023-11-23T07:19:45.028310+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:41426 -> 151.101.246.132:80"
"2023-11-23T07:19:45.088879+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:41426 -> 151.101.246.132:80"
"2023-11-23T07:19:45.248727+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:37048 -> 176.126.240.86:80"
"2023-11-23T07:19:45.682918+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:41426 -> 151.101.246.132:80"
"2023-11-23T07:19:45.807315+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:41426 -> 151.101.246.132:80"
"2023-11-23T07:19:45.807315+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:41426 -> 151.101.246.132:80"
"2023-11-24T07:19:46.536305+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:37450 -> 151.101.246.132:80"
"2023-11-24T07:19:46.566766+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:37450 -> 151.101.246.132:80"
"2023-11-24T07:19:46.634697+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:37450 -> 151.101.246.132:80"
"2023-11-24T07:19:46.893245+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:47410 -> 93.93.135.118:80"
"2023-11-24T07:19:48.040692+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:47410 -> 93.93.135.118:80"
"2023-11-24T07:19:48.363319+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:47410 -> 93.93.135.118:80"
"2023-11-24T20:22:42.970240+0200 | 1:2200075:2 | SURICATA UDPv4 invalid checksum | Generic Protocol Command Decode | 192.168.123.147:59727 -> 255.255.255.255:6667"
"2023-11-25T07:19:45.066032+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:54910 -> 151.101.246.132:80"
"2023-11-25T07:19:45.102678+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:54910 -> 151.101.246.132:80"
"2023-11-25T07:19:45.167575+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:54910 -> 151.101.246.132:80"
"2023-11-25T07:19:45.490584+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:57480 -> 93.93.135.117:80"
"2023-11-25T07:19:45.807103+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:54910 -> 151.101.246.132:80"
"2023-11-25T07:19:45.922591+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:54910 -> 151.101.246.132:80"
"2023-11-25T07:19:45.922591+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:54910 -> 151.101.246.132:80"
"2023-11-25T07:19:46.601392+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:57480 -> 93.93.135.117:80"
"2023-11-25T07:19:46.916470+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:57480 -> 93.93.135.117:80"
"2023-11-26T01:20:18.330969+0200 | 1:2200075:2 | SURICATA UDPv4 invalid checksum | Generic Protocol Command Decode | 192.168.123.235:59727 -> 255.255.255.255:6667"
"2023-11-26T07:19:45.070596+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:56556 -> 151.101.246.132:80"
"2023-11-26T07:19:45.100056+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:56556 -> 151.101.246.132:80"
"2023-11-26T07:19:45.153967+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:56556 -> 151.101.246.132:80"
"2023-11-26T07:19:45.334569+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:42716 -> 93.93.135.117:80"
"2023-11-26T07:19:45.922978+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:56556 -> 151.101.246.132:80"
"2023-11-26T07:19:46.026039+0200 | 1:2013504:6 | ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management | Not Suspicious Traffic | 192.168.123.185:56556 -> 151.101.246.132:80"
"2023-11-26T07:20:12.153313+0200 | 1:2200075:2 | SURICATA UDPv4 invalid checksum | Generic Protocol Command Decode | 192.168.123.235:59727 -> 255.255.255.255:6667"
